Class,Order,Family,Genus
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Brunneosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Brunswicksiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Bryopelta
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Camptomeriphila
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Camptomeris
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Caryophylloseptoria
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Catenulocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ceratosperma
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercoramularia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercosperma
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercosporella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cercosporidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Chuppomyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cladosporiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Clarohilum
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Clypeispora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Clypeosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Collarispora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Colletogloeum
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Coremiopassalora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Cytostagonospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Deightonomyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Devonomyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Dictyosporina
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Distocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Distocercosporaster
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Distomycovellosiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Dothistroma
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Epicoleosporium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Episphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Euryachora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Exosporium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Exutisphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Filiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Fulvia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Fusoidiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Gillotia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Graminopassalora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Hyalocercosporidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Hyalozasmidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Lecanosticta
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Lembosiopsis
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Lophiosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Madagascaromyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Melanodothis
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Microcyclosporella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Micronematomyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Miuraea
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycodiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycoporis
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycosphaerelloides
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Mycovellosiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neoceratosperma
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neocercosporidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neodeightoniella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neomycosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neopenidiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neophloeospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neopseudocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neopseudocercosporella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neoramichloridium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Neoseptoria
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Nothopassalora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Nothopericoniella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Nothophaeocryptopus
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pachyramichloridium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pallidocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pantospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Paracercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Paracercosporidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Paramycosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Paramycovellosiella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Parapallidocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Passalora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Phaeocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Phaeophleospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Phloeospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Placocrea
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pleopassalora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pluripassalora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Polyphialoseptoria
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Polysporella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Polythrincium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercosporella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudocercosporidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudopericoniella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudophaeophleospora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudostigmidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Pseudozasmidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ragnhildiana
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramularia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ramulispora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Rhachisphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Rosisphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Ruptoseptoria
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Scolecostigmina
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Septoria
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Sirosporium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Sonderhenia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Sphaerellothecium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Sphaerulina
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Stigmidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Stromatoseptoria
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Sultanimyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Trochophora
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Uwemyces
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Virosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Xenomycosphaerella
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Xenoramularia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Xenosonderhenia
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Xenosonderhenioides
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zasmidium
Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria
Dothideomycetes,Myriangiales,Elsinoaceae,Elsinoe
Dothideomycetes,Myriangiales,Elsinoaceae,Molleriella
Dothideomycetes,Myriangiales,Myriangiaceae,Anhellia
Dothideomycetes,Myriangiales,Myriangiaceae,Ascostratum
Dothideomycetes,Myriangiales,Myriangiaceae,Butleria
Dothideomycetes,Myriangiales,Myriangiaceae,Dictyocyclus
Dothideomycetes,Myriangiales,Myriangiaceae,Eurytheca
Dothideomycetes,Myriangiales,Myriangiaceae,Hemimyriangium
Dothideomycetes,Myriangiales,Myriangiaceae,Mendogia
Dothideomycetes,Myriangiales,Myriangiaceae,Micularia
Dothideomycetes,Myriangiales,Myriangiaceae,Myriangium
Dothideomycetes,Myriangiales,Myriangiaceae,Uleomyces
Dothideomycetes,Myriangiales,Myriangiaceae,Zukaliopsis
Dothideomycetes,Mytilinidiales,Gloniaceae,Cenococcum
Dothideomycetes,Mytilinidiales,Gloniaceae,Glonium
Dothideomycetes,Mytilinidiales,Gloniaceae,Purpurepithecium
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Actidium
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Halokirschsteiniothelia
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Lophium
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Mytilinidion
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Ostreola
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Peyronelia
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Quasiconcha
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Septonema
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Taeniolella
Dothideomycetes,Mytilinidiales,Mytilinidiaceae,Zoggium
Dothideomycetes,Natipusillales,Natipusillaceae,Natipusilla
Dothideomycetes,Patellariales,Patellariaceae,Baggea
Dothideomycetes,Patellariales,Patellariaceae,Banhegyia
Dothideomycetes,Patellariales,Patellariaceae,Colensoniella
Dothideomycetes,Patellariales,Patellariaceae,Endotryblidium
Dothideomycetes,Patellariales,Patellariaceae,Glyphium
Dothideomycetes,Patellariales,Patellariaceae,Haematomyxa
Dothideomycetes,Patellariales,Patellariaceae,Hysteropatella
Dothideomycetes,Patellariales,Patellariaceae,Hysteropeltella
Dothideomycetes,Patellariales,Patellariaceae,Lahmiomyces
Dothideomycetes,Patellariales,Patellariaceae,Rimula
Dothideomycetes,Patellariales,Patellariaceae,Holmiella
Dothideomycetes,Patellariales,Patellariaceae,Lecanidiella
Dothideomycetes,Patellariales,Patellariaceae,Lirellodisca
Dothideomycetes,Patellariales,Patellariaceae,Murangium
Dothideomycetes,Patellariales,Patellariaceae,Patellaria
Dothideomycetes,Patellariales,Patellariaceae,Poetschia
Dothideomycetes,Patellariales,Patellariaceae,Pseudoparodia
Dothideomycetes,Patellariales,Patellariaceae,Rhizodiscina
Dothideomycetes,Patellariales,Patellariaceae,Schrakia
Dothideomycetes,Patellariales,Patellariaceae,Stratisporella
Dothideomycetes,Patellariales,Patellariaceae,Tryblidaria
Dothideomycetes,Phaeotrichales,Phaeotrichaceae,Echinoascotheca
Dothideomycetes,Phaeotrichales,Phaeotrichaceae,Phaeotrichum
Dothideomycetes,Phaeotrichales,Phaeotrichaceae,Trichodelitschia
Dothideomycetes,Pleosporales,Acrocalymmaceae,Acrocalymma
Dothideomycetes,Pleosporales,Aigialaceae,Aigialus
Dothideomycetes,Pleosporales,Aigialaceae,Ascocratera
Dothideomycetes,Pleosporales,Aigialaceae,Fissuroma
Dothideomycetes,Pleosporales,Aigialaceae,Neoastrosphaeriella
Dothideomycetes,Pleosporales,Aigialaceae,Rimora
Dothideomycetes,Pleosporales,Amniculicolaceae,Amniculicola
Dothideomycetes,Pleosporales,Amniculicolaceae,Murispora
Dothideomycetes,Pleosporales,Amniculicolaceae,Neomassariosphaeria
Dothideomycetes,Pleosporales,Amniculicolaceae,Pseudomassariosphaeria
Dothideomycetes,Pleosporales,Amniculicolaceae,Vargamyces
Dothideomycetes,Pleosporales,Amorosiaceae,Amorosia
Dothideomycetes,Pleosporales,Amorosiaceae,Angustimassarina
Dothideomycetes,Pleosporales,Anteagloniaceae,Anteaglonium
Dothideomycetes,Pleosporales,Anteagloniaceae,Flammeascoma
Dothideomycetes,Pleosporales,Aquasubmersaceae,Aquasubmersa
Dothideomycetes,Pleosporales,Arthopyreniaceae,Arthopyrenia
Dothideomycetes,Pleosporales,Arthopyreniaceae,Magmopsis
Dothideomycetes,Pleosporales,Ascocylindricaceae,Ascocylindrica
Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Astrosphaeriella
Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Astrosphaeriellopsis
Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Javaria
Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Pithomyces
Dothideomycetes,Pleosporales,Astrosphaeriellaceae,Pteridiospora
Dothideomycetes,Pleosporales,Bambusicolaceae,Bambusicola
Dothideomycetes,Pleosporales,Bambusicolaceae,Palmiascoma
Dothideomycetes,Pleosporales,Biatriosporaceae,Biatriospora
Dothideomycetes,Pleosporales,Camarosporiaceae,Camarosporium
Dothideomycetes,Pleosporales,Camarosporiaceae,Camarosporomyces
Dothideomycetes,Pleosporales,Camarosporidiellaceae,Camarosporidiella
Dothideomycetes,Pleosporales,Caryosporaceae,Caryospora
Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium
Dothideomycetes,Pleosporales,Coniothyriaceae,Hazslinszkyomyces
Dothideomycetes,Pleosporales,Coniothyriaceae,Ochrocladosporium
Dothideomycetes,Pleosporales,Coniothyriaceae,Staurosphaeria
Dothideomycetes,Pleosporales,Corynesporascaceae,Corynespora
Dothideomycetes,Pleosporales,Cryptocoryneaceae,Cryptocoryneum
Dothideomycetes,Pleosporales,Cucurbitariaceae,Cucurbidothis
Dothideomycetes,Pleosporales,Cucurbitariaceae,Cucurbitaria
Dothideomycetes,Pleosporales,Cucurbitariaceae,Curreya
Dothideomycetes,Pleosporales,Cucurbitariaceae,Fenestella
Dothideomycetes,Pleosporales,Cucurbitariaceae,Neocucurbitaria
Dothideomycetes,Pleosporales,Cucurbitariaceae,Pleurostromella
Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta
Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis
Dothideomycetes,Pleosporales,Cucurbitariaceae,Rhytidiella
Dothideomycetes,Pleosporales,Cucurbitariaceae,Syncarpella
Dothideomycetes,Pleosporales,Cyclothyriellaceae,Cyclothyriella
Dothideomycetes,Pleosporales,Cyclothyriellaceae,Massariosphaeria
Dothideomycetes,Pleosporales,Dacampiaceae,Aaosphaeria
Dothideomycetes,Pleosporales,Dacampiaceae,Dacampia
Dothideomycetes,Pleosporales,Dacampiaceae,Leptocucurthis
Dothideomycetes,Pleosporales,Dacampiaceae,Pseudonitschkia
Dothideomycetes,Pleosporales,Dacampiaceae,Pyrenidium
Dothideomycetes,Pleosporales,Dacampiaceae,Weddellomyces
Dothideomycetes,Pleosporales,Delitschiaceae,Delitschia
Dothideomycetes,Pleosporales,Delitschiaceae,Ohleriella
Dothideomycetes,Pleosporales,Delitschiaceae,Semidelitschia
Dothideomycetes,Pleosporales,Diademaceae,Diadema
Dothideomycetes,Pleosporales,Diademaceae,Diademosa
Dothideomycetes,Pleosporales,Dictyosporiaceae,Aquadictyospora
Dothideomycetes,Pleosporales,Dictyosporiaceae,Cheirosporium
Dothideomycetes,Pleosporales,Dictyosporiaceae,Dendryphiella
Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyocheirospora
Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyopalmispora
Dothideomycetes,Pleosporales,Dictyosporiaceae,Dictyosporium
Dothideomycetes,Pleosporales,Dictyosporiaceae,Digitodesmium
Dothideomycetes,Pleosporales,Dictyosporiaceae,Gregarithecium
Dothideomycetes,Pleosporales,Dictyosporiaceae,Jalapriya
Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudocoleophoma
Dothideomycetes,Pleosporales,Dictyosporiaceae,Pseudodictyosporium
Dothideomycetes,Pleosporales,Dictyosporiaceae,Vikalpa
Dothideomycetes,Pleosporales,Didymellaceae,Allophoma
Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta
Dothideomycetes,Pleosporales,Didymellaceae,Boeremia
Dothideomycetes,Pleosporales,Didymellaceae,Calophoma
Dothideomycetes,Pleosporales,Didymellaceae,Chaetasbolisia
Dothideomycetes,Pleosporales,Didymellaceae,Didymella
Dothideomycetes,Pleosporales,Didymellaceae,Didymellocamarosporium
Dothideomycetes,Pleosporales,Didymellaceae,Didysimulans
Dothideomycetes,Pleosporales,Didymellaceae,Endocoryneum
Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum
Dothideomycetes,Pleosporales,Didymellaceae,Heterophoma
Dothideomycetes,Pleosporales,Didymellaceae,Leptosphaerulina
Dothideomycetes,Pleosporales,Didymellaceae,Macroventuria
Dothideomycetes,Pleosporales,Didymellaceae,Mixtura
Dothideomycetes,Pleosporales,Didymellaceae,Monascostroma
Dothideomycetes,Pleosporales,Didymellaceae,Neoascochyta
Dothideomycetes,Pleosporales,Didymellaceae,Neodidymelliopsis
Dothideomycetes,Pleosporales,Didymellaceae,Nothophoma
Dothideomycetes,Pleosporales,Didymellaceae,Paraboeremia
Dothideomycetes,Pleosporales,Didymellaceae,Peyronellaea
Dothideomycetes,Pleosporales,Didymellaceae,Phaeomycocentrospora
Dothideomycetes,Pleosporales,Didymellaceae,Phoma
Dothideomycetes,Pleosporales,Didymellaceae,Phomatodes
Dothideomycetes,Pleosporales,Didymellaceae,Platychora
Dothideomycetes,Pleosporales,Didymellaceae,Pseudohendersonia
Dothideomycetes,Pleosporales,Didymellaceae,Stagonosporopsis
Dothideomycetes,Pleosporales,Didymellaceae,Xenodidymella
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Alloconiothyrium
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Barria
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Bimuria
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Deniquelata
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymocrea
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Julella
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusia
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Kalmusibambusa
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Karstenula
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Laburnicola
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Letendraea
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Montagnula
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Neodidymella
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Neokalmusia
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paracamarosporium
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paramassariosphaeria
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Phaeodothis
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudocamarosporium
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Sporidesmiella
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Tremateia
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Verrucoconiothyrium
Dothideomycetes,Pleosporales,Didymosphaeriaceae,Xenocamarosporium
Dothideomycetes,Pleosporales,Dothidotthiaceae,Dothidotthia
Dothideomycetes,Pleosporales,Dothidotthiaceae,Muellerites
Dothideomycetes,Pleosporales,Dothidotthiaceae,Thyrostroma
Dothideomycetes,Pleosporales,Fuscostagonosporaceae,Fuscostagonospora
Dothideomycetes,Pleosporales,Halojulellaceae,Halojulella
Dothideomycetes,Pleosporales,Halotthiaceae,Brunneoclavispora
Dothideomycetes,Pleosporales,Halotthiaceae,Halotthia
Dothideomycetes,Pleosporales,Halotthiaceae,Mauritiana
Dothideomycetes,Pleosporales,Halotthiaceae,Neolophiostoma
Dothideomycetes,Pleosporales,Halotthiaceae,Phaeoseptum
Dothideomycetes,Pleosporales,Halotthiaceae,Pontoporeia
Dothideomycetes,Pleosporales,Halotthiaceae,Sulcosporium
Dothideomycetes,Pleosporales,Hermatomycetaceae,Hermatomyces
Dothideomycetes,Pleosporales,Hypsostromataceae,Hypsostroma
Dothideomycetes,Pleosporales,Latoruaceae,Latorua
Dothideomycetes,Pleosporales,Latoruaceae,Matsushimamyces
Dothideomycetes,Pleosporales,Latoruaceae,Pseudoasteromassaria
Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea
Dothideomycetes,Pleosporales,Lentitheciaceae,Katumotoa
Dothideomycetes,Pleosporales,Lentitheciaceae,Lentithecium
Dothideomycetes,Pleosporales,Lentitheciaceae,Murilentithecium
Dothideomycetes,Pleosporales,Lentitheciaceae,Neoophiosphaerella
Dothideomycetes,Pleosporales,Lentitheciaceae,Phragmocamarosporium
Dothideomycetes,Pleosporales,Lentitheciaceae,Pleurophoma
Dothideomycetes,Pleosporales,Lentitheciaceae,Poaceascoma
Dothideomycetes,Pleosporales,Lentitheciaceae,Setoseptoria
Dothideomycetes,Pleosporales,Lentitheciaceae,Tingoldiago
Dothideomycetes,Pleosporales,Lentitheciaceae,Towyspora
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Acicuseptoria
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Alloleptosphaeria
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Alternariaster
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Chaetoplea
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Heterosporicola
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Paraleptosphaeria
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Querciphoma
Dothideomycetes,Pleosporales,Leptosphaeriaceae,Subplenodomus
Dothideomycetes,Pleosporales,Libertasomycetaceae,Libertasomyces
Dothideomycetes,Pleosporales,Libertasomycetaceae,Neoplatysporoides
Dothideomycetes,Pleosporales,Ligninsphaeriaceae,Ligninsphaeria
Dothideomycetes,Pleosporales,Lindgomycetaceae,Arundellina
Dothideomycetes,Pleosporales,Lindgomycetaceae,Clohesyomyces
Dothideomycetes,Pleosporales,Lindgomycetaceae,Hongkongmyces
Dothideomycetes,Pleosporales,Lindgomycetaceae,Lindgomyces
Dothideomycetes,Pleosporales,Lindgomycetaceae,Lolia
Dothideomycetes,Pleosporales,Longipedicellataceae,Longipedicellata
Dothideomycetes,Pleosporales,Longipedicellataceae,Pseudoxylomyces
Dothideomycetes,Pleosporales,Lophiostomataceae,Alpestrisphaeria
Dothideomycetes,Pleosporales,Lophiostomataceae,Biappendiculispora
